"","ID","bacterial_genus","replicate","minute","trait_name","trait_value"
"2698","Sea_WYM27_02","Paenibacillus(1)",2,622,"Absorbance (600nm)",0.091
"2699","Sea_WYM27_02","Paenibacillus(1)",2,921,"Absorbance (600nm)",0.135
"2700","Sea_WYM27_02","Paenibacillus(1)",2,1258,"Absorbance (600nm)",0.162
"2701","Sea_WYM27_02","Paenibacillus(1)",2,1507,"Absorbance (600nm)",0.181
"2702","Sea_WYM27_02","Paenibacillus(1)",2,1827,"Absorbance (600nm)",0.215
"2703","Sea_WYM27_02","Paenibacillus(1)",2,2120,"Absorbance (600nm)",0.217
"2704","Sea_WYM27_02","Paenibacillus(1)",2,2449,"Absorbance (600nm)",0.23
"2705","Sea_WYM27_02","Paenibacillus(1)",2,2722,"Absorbance (600nm)",0.256
"2706","Sea_WYM27_02","Paenibacillus(1)",2,3034,"Absorbance (600nm)",0.247
"2707","Sea_WYM27_02","Paenibacillus(1)",3,52,"Absorbance (600nm)",0.104
"2708","Sea_WYM27_02","Paenibacillus(1)",3,333,"Absorbance (600nm)",0.096
"2709","Sea_WYM27_02","Paenibacillus(1)",3,622,"Absorbance (600nm)",0.095
"2710","Sea_WYM27_02","Paenibacillus(1)",3,921,"Absorbance (600nm)",0.135
"2711","Sea_WYM27_02","Paenibacillus(1)",3,1258,"Absorbance (600nm)",0.146
"2712","Sea_WYM27_02","Paenibacillus(1)",3,1507,"Absorbance (600nm)",0.161
"2713","Sea_WYM27_02","Paenibacillus(1)",3,1827,"Absorbance (600nm)",0.194
"2714","Sea_WYM27_02","Paenibacillus(1)",3,2120,"Absorbance (600nm)",0.194
"2715","Sea_WYM27_02","Paenibacillus(1)",3,2449,"Absorbance (600nm)",0.207
"2716","Sea_WYM27_02","Paenibacillus(1)",3,2722,"Absorbance (600nm)",0.241
"2717","Sea_WYM27_02","Paenibacillus(1)",3,3034,"Absorbance (600nm)",0.226
"2718","Sea_WYM27_02","Paenibacillus(1)",4,52,"Absorbance (600nm)",0.092
"2719","Sea_WYM27_02","Paenibacillus(1)",4,333,"Absorbance (600nm)",0.092
"2720","Sea_WYM27_02","Paenibacillus(1)",4,622,"Absorbance (600nm)",0.091
"2721","Sea_WYM27_02","Paenibacillus(1)",4,921,"Absorbance (600nm)",0.138
"2722","Sea_WYM27_02","Paenibacillus(1)",4,1258,"Absorbance (600nm)",0.147
"2723","Sea_WYM27_02","Paenibacillus(1)",4,1507,"Absorbance (600nm)",0.164
"2724","Sea_WYM27_02","Paenibacillus(1)",4,1827,"Absorbance (600nm)",0.191
"2725","Sea_WYM27_02","Paenibacillus(1)",4,2120,"Absorbance (600nm)",0.183
"2726","Sea_WYM27_02","Paenibacillus(1)",4,2449,"Absorbance (600nm)",0.203
"2727","Sea_WYM27_02","Paenibacillus(1)",4,2722,"Absorbance (600nm)",0.231
"2728","Sea_WYM27_02","Paenibacillus(1)",4,3034,"Absorbance (600nm)",0.438
"2730","Sea_WYM27_02","Paenibacillus(1)",1,304,"ATP (nmol/cell)",0.364370702079561
"2731","Sea_WYM27_02","Paenibacillus(1)",1,594,"ATP (nmol/cell)",0.327242104030319
"2732","Sea_WYM27_02","Paenibacillus(1)",1,894,"ATP (nmol/cell)",6.83025233096078
"2733","Sea_WYM27_02","Paenibacillus(1)",1,1231,"ATP (nmol/cell)",0.313259136122248
"2734","Sea_WYM27_02","Paenibacillus(1)",1,1479,"ATP (nmol/cell)",0.589113188814901
"2735","Sea_WYM27_02","Paenibacillus(1)",1,1794,"ATP (nmol/cell)",0.699364606770504
"2736","Sea_WYM27_02","Paenibacillus(1)",1,2092,"ATP (nmol/cell)",0.226796536599205
"2737","Sea_WYM27_02","Paenibacillus(1)",1,2421,"ATP (nmol/cell)",0.540840847293269
"2738","Sea_WYM27_02","Paenibacillus(1)",1,2694,"ATP (nmol/cell)",0.229926017633597
"2739","Sea_WYM27_02","Paenibacillus(1)",1,3012,"ATP (nmol/cell)",0.34948952396671
"2740","Sea_WYM27_02","Paenibacillus(1)",2,22,"ATP (nmol/cell)",2.48762508473917
"2741","Sea_WYM27_02","Paenibacillus(1)",2,304,"ATP (nmol/cell)",1.65565560741295
"2742","Sea_WYM27_02","Paenibacillus(1)",2,594,"ATP (nmol/cell)",0.385952681392858
"2743","Sea_WYM27_02","Paenibacillus(1)",2,894,"ATP (nmol/cell)",14.4938657342291
"2744","Sea_WYM27_02","Paenibacillus(1)",2,1231,"ATP (nmol/cell)",0.530445254927496
"2745","Sea_WYM27_02","Paenibacillus(1)",2,1479,"ATP (nmol/cell)",0.874207994646369
"2746","Sea_WYM27_02","Paenibacillus(1)",2,1794,"ATP (nmol/cell)",2.3258770781969
"2747","Sea_WYM27_02","Paenibacillus(1)",2,2092,"ATP (nmol/cell)",0.816589004543282
"2748","Sea_WYM27_02","Paenibacillus(1)",2,2421,"ATP (nmol/cell)",0.298490209195036
"2749","Sea_WYM27_02","Paenibacillus(1)",2,2694,"ATP (nmol/cell)",0.62541892609291
"2750","Sea_WYM27_02","Paenibacillus(1)",2,3012,"ATP (nmol/cell)",0.598734490029341
"2751","Sea_WYM27_02","Paenibacillus(1)",3,22,"ATP (nmol/cell)",0.730962659497671
"2753","Sea_WYM27_02","Paenibacillus(1)",3,594,"ATP (nmol/cell)",0.540842016615109
"2754","Sea_WYM27_02","Paenibacillus(1)",3,894,"ATP (nmol/cell)",9.28874102522773
"2755","Sea_WYM27_02","Paenibacillus(1)",3,1231,"ATP (nmol/cell)",0.436808186935621
"2756","Sea_WYM27_02","Paenibacillus(1)",3,1479,"ATP (nmol/cell)",0.536211335384172
"2757","Sea_WYM27_02","Paenibacillus(1)",3,1794,"ATP (nmol/cell)",0.466975103023517
"2758","Sea_WYM27_02","Paenibacillus(1)",3,2092,"ATP (nmol/cell)",0.679102347972547
"2759","Sea_WYM27_02","Paenibacillus(1)",3,2421,"ATP (nmol/cell)",0.421934871048557
"2760","Sea_WYM27_02","Paenibacillus(1)",3,2694,"ATP (nmol/cell)",0.822346710278506
"2761","Sea_WYM27_02","Paenibacillus(1)",3,3012,"ATP (nmol/cell)",0.843893613667932
"2762","Sea_WYM27_02","Paenibacillus(1)",4,22,"ATP (nmol/cell)",1.03216544688361
"2764","Sea_WYM27_02","Paenibacillus(1)",4,594,"ATP (nmol/cell)",0.250869242905358
"2765","Sea_WYM27_02","Paenibacillus(1)",4,894,"ATP (nmol/cell)",1.77062978201906
"2766","Sea_WYM27_02","Paenibacillus(1)",4,1231,"ATP (nmol/cell)",0.330887774667475
"2767","Sea_WYM27_02","Paenibacillus(1)",4,1479,"ATP (nmol/cell)",1.0369686880983
"2768","Sea_WYM27_02","Paenibacillus(1)",4,1794,"ATP (nmol/cell)",0.401368159407549
"2769","Sea_WYM27_02","Paenibacillus(1)",4,2092,"ATP (nmol/cell)",0.399646404981144
"2770","Sea_WYM27_02","Paenibacillus(1)",4,2421,"ATP (nmol/cell)",0.327765708965388
"2771","Sea_WYM27_02","Paenibacillus(1)",4,2694,"ATP (nmol/cell)",0.833832981124997
"2772","Sea_WYM27_02","Paenibacillus(1)",4,3012,"ATP (nmol/cell)",0.69337834448908
"2773","Wil_BB66_03","Paenibacillus(2)",1,22,"Log (cells/mL)",5.90308998699194
"2774","Wil_BB66_03","Paenibacillus(2)",1,304,"Log (cells/mL)",5.30102999566398
"2775","Wil_BB66_03","Paenibacillus(2)",1,594,"Log (cells/mL)",5.60205999132796
"2776","Wil_BB66_03","Paenibacillus(2)",1,894,"Log (cells/mL)",5.90308998699194
"2777","Wil_BB66_03","Paenibacillus(2)",1,1231,"Log (cells/mL)",6.69897000433602
"2778","Wil_BB66_03","Paenibacillus(2)",1,1479,"Log (cells/mL)",7.00860017176192
"2779","Wil_BB66_03","Paenibacillus(2)",1,1794,"Log (cells/mL)",7.18752072083646
"2780","Wil_BB66_03","Paenibacillus(2)",1,2092,"Log (cells/mL)",7.3096301674259
"2781","Wil_BB66_03","Paenibacillus(2)",1,2421,"Log (cells/mL)",7.25527250510331
"2782","Wil_BB66_03","Paenibacillus(2)",1,2694,"Log (cells/mL)",7.46538285144842
"2783","Wil_BB66_03","Paenibacillus(2)",1,3012,"Log (cells/mL)",7.52633927738984
"2784","Wil_BB66_03","Paenibacillus(2)",2,22,"Log (cells/mL)",5.60205999132796
"2785","Wil_BB66_03","Paenibacillus(2)",2,304,"Log (cells/mL)",5.90308998699194
"2786","Wil_BB66_03","Paenibacillus(2)",2,594,"Log (cells/mL)",5.60205999132796
"2787","Wil_BB66_03","Paenibacillus(2)",2,894,"Log (cells/mL)",5.90308998699194
"2788","Wil_BB66_03","Paenibacillus(2)",2,1231,"Log (cells/mL)",6.47712125471966
"2789","Wil_BB66_03","Paenibacillus(2)",2,1479,"Log (cells/mL)",7.15228834438306
"2790","Wil_BB66_03","Paenibacillus(2)",2,1794,"Log (cells/mL)",7.76192783842053
"2791","Wil_BB66_03","Paenibacillus(2)",2,2092,"Log (cells/mL)",7.20411998265593
"2792","Wil_BB66_03","Paenibacillus(2)",2,2421,"Log (cells/mL)",7.26007138798508
"2793","Wil_BB66_03","Paenibacillus(2)",2,2694,"Log (cells/mL)",7.50785587169583
"2794","Wil_BB66_03","Paenibacillus(2)",2,3012,"Log (cells/mL)",8.03981055414835
"2795","Wil_BB66_03","Paenibacillus(2)",3,22,"Log (cells/mL)",5.77815125038364
"2796","Wil_BB66_03","Paenibacillus(2)",3,304,"Log (cells/mL)",5.77815125038364
"2797","Wil_BB66_03","Paenibacillus(2)",3,594,"Log (cells/mL)",5.30102999566398
"2798","Wil_BB66_03","Paenibacillus(2)",3,894,"Log (cells/mL)",5.90308998699194
"2799","Wil_BB66_03","Paenibacillus(2)",3,1231,"Log (cells/mL)",6.47712125471966
"2800","Wil_BB66_03","Paenibacillus(2)",3,1479,"Log (cells/mL)",6.9912260756925
"2801","Wil_BB66_03","Paenibacillus(2)",3,1794,"Log (cells/mL)",7.17026171539496
"2802","Wil_BB66_03","Paenibacillus(2)",3,2092,"Log (cells/mL)",6.88081359228079
"2803","Wil_BB66_03","Paenibacillus(2)",3,2421,"Log (cells/mL)",7.17026171539496
"2804","Wil_BB66_03","Paenibacillus(2)",3,2694,"Log (cells/mL)",7.47421626407626
"2805","Wil_BB66_03","Paenibacillus(2)",3,3012,"Log (cells/mL)",7.29666519026153
"2806","Wil_BB66_03","Paenibacillus(2)",4,22,"Log (cells/mL)",5.60205999132796
"2807","Wil_BB66_03","Paenibacillus(2)",4,304,"Log (cells/mL)",5.30102999566398
"2810","Wil_BB66_03","Paenibacillus(2)",4,1231,"Log (cells/mL)",8.02036128264771
"2811","Wil_BB66_03","Paenibacillus(2)",4,1479,"Log (cells/mL)",7.73719264270474
"2812","Wil_BB66_03","Paenibacillus(2)",4,1794,"Log (cells/mL)",7.45024910831936
"2813","Wil_BB66_03","Paenibacillus(2)",4,2092,"Log (cells/mL)",7.03342375548695
"2814","Wil_BB66_03","Paenibacillus(2)",4,2421,"Log (cells/mL)",7.07188200730613
"2815","Wil_BB66_03","Paenibacillus(2)",4,2694,"Log (cells/mL)",6.92427928606188
"2816","Wil_BB66_03","Paenibacillus(2)",4,3012,"Log (cells/mL)",6.89209460269048
"2817","Wil_BB66_03","Paenibacillus(2)",1,52,"Absorbance (600nm)",0.106
"2818","Wil_BB66_03","Paenibacillus(2)",1,333,"Absorbance (600nm)",0.091
"2819","Wil_BB66_03","Paenibacillus(2)",1,622,"Absorbance (600nm)",0.09
"2820","Wil_BB66_03","Paenibacillus(2)",1,921,"Absorbance (600nm)",0.095
"2821","Wil_BB66_03","Paenibacillus(2)",1,1258,"Absorbance (600nm)",0.111
"2822","Wil_BB66_03","Paenibacillus(2)",1,1507,"Absorbance (600nm)",0.14
"2823","Wil_BB66_03","Paenibacillus(2)",1,1827,"Absorbance (600nm)",0.203
"2824","Wil_BB66_03","Paenibacillus(2)",1,2120,"Absorbance (600nm)",0.241
"2825","Wil_BB66_03","Paenibacillus(2)",1,2449,"Absorbance (600nm)",0.253
"2826","Wil_BB66_03","Paenibacillus(2)",1,2722,"Absorbance (600nm)",0.288
"2827","Wil_BB66_03","Paenibacillus(2)",1,3034,"Absorbance (600nm)",0.288
"2828","Wil_BB66_03","Paenibacillus(2)",2,52,"Absorbance (600nm)",0.105
"2829","Wil_BB66_03","Paenibacillus(2)",2,333,"Absorbance (600nm)",0.092
"2830","Wil_BB66_03","Paenibacillus(2)",2,622,"Absorbance (600nm)",0.09
"2831","Wil_BB66_03","Paenibacillus(2)",2,921,"Absorbance (600nm)",0.093
"2832","Wil_BB66_03","Paenibacillus(2)",2,1258,"Absorbance (600nm)",0.103
"2833","Wil_BB66_03","Paenibacillus(2)",2,1507,"Absorbance (600nm)",0.132
"2834","Wil_BB66_03","Paenibacillus(2)",2,1827,"Absorbance (600nm)",0.184
"2835","Wil_BB66_03","Paenibacillus(2)",2,2120,"Absorbance (600nm)",0.232
"2836","Wil_BB66_03","Paenibacillus(2)",2,2449,"Absorbance (600nm)",0.26
"2837","Wil_BB66_03","Paenibacillus(2)",2,2722,"Absorbance (600nm)",0.29
"2838","Wil_BB66_03","Paenibacillus(2)",2,3034,"Absorbance (600nm)",0.294
"2839","Wil_BB66_03","Paenibacillus(2)",3,52,"Absorbance (600nm)",0.105
"2840","Wil_BB66_03","Paenibacillus(2)",3,333,"Absorbance (600nm)",0.094
"2841","Wil_BB66_03","Paenibacillus(2)",3,622,"Absorbance (600nm)",0.09
"2842","Wil_BB66_03","Paenibacillus(2)",3,921,"Absorbance (600nm)",0.096
"2843","Wil_BB66_03","Paenibacillus(2)",3,1258,"Absorbance (600nm)",0.116
"2844","Wil_BB66_03","Paenibacillus(2)",3,1507,"Absorbance (600nm)",0.146
"2845","Wil_BB66_03","Paenibacillus(2)",3,1827,"Absorbance (600nm)",0.211
"2846","Wil_BB66_03","Paenibacillus(2)",3,2120,"Absorbance (600nm)",0.241
"2847","Wil_BB66_03","Paenibacillus(2)",3,2449,"Absorbance (600nm)",0.267
"2848","Wil_BB66_03","Paenibacillus(2)",3,2722,"Absorbance (600nm)",0.3
"2849","Wil_BB66_03","Paenibacillus(2)",3,3034,"Absorbance (600nm)",0.312
"2850","Wil_BB66_03","Paenibacillus(2)",4,52,"Absorbance (600nm)",0.093
"2851","Wil_BB66_03","Paenibacillus(2)",4,333,"Absorbance (600nm)",0.092
"2852","Wil_BB66_03","Paenibacillus(2)",4,622,"Absorbance (600nm)",0.091
"2853","Wil_BB66_03","Paenibacillus(2)",4,921,"Absorbance (600nm)",0.098
"2854","Wil_BB66_03","Paenibacillus(2)",4,1258,"Absorbance (600nm)",0.125
"2855","Wil_BB66_03","Paenibacillus(2)",4,1507,"Absorbance (600nm)",0.156
"2856","Wil_BB66_03","Paenibacillus(2)",4,1827,"Absorbance (600nm)",0.216
"2857","Wil_BB66_03","Paenibacillus(2)",4,2120,"Absorbance (600nm)",0.249
"2858","Wil_BB66_03","Paenibacillus(2)",4,2449,"Absorbance (600nm)",0.269
"2859","Wil_BB66_03","Paenibacillus(2)",4,2722,"Absorbance (600nm)",0.312
"2860","Wil_BB66_03","Paenibacillus(2)",4,3034,"Absorbance (600nm)",0.311
"2863","Wil_BB66_03","Paenibacillus(2)",1,594,"ATP (nmol/cell)",1.2638888676631
"2864","Wil_BB66_03","Paenibacillus(2)",1,894,"ATP (nmol/cell)",0.516082723441804
"2865","Wil_BB66_03","Paenibacillus(2)",1,1231,"ATP (nmol/cell)",0.158011241434166
"2866","Wil_BB66_03","Paenibacillus(2)",1,1479,"ATP (nmol/cell)",0.203867574350117
"2867","Wil_BB66_03","Paenibacillus(2)",1,1794,"ATP (nmol/cell)",0.732910382545188
"2868","Wil_BB66_03","Paenibacillus(2)",1,2092,"ATP (nmol/cell)",1.44036052806829
"2869","Wil_BB66_03","Paenibacillus(2)",1,2421,"ATP (nmol/cell)",0.739240919055835
"2870","Wil_BB66_03","Paenibacillus(2)",1,2694,"ATP (nmol/cell)",0.36187836535062
"2871","Wil_BB66_03","Paenibacillus(2)",1,3012,"ATP (nmol/cell)",0.677603288878049
"2875","Wil_BB66_03","Paenibacillus(2)",2,894,"ATP (nmol/cell)",0.758089019042263
"2876","Wil_BB66_03","Paenibacillus(2)",2,1231,"ATP (nmol/cell)",0.141745965869838
"2877","Wil_BB66_03","Paenibacillus(2)",2,1479,"ATP (nmol/cell)",0.283274377945374
"2878","Wil_BB66_03","Paenibacillus(2)",2,1794,"ATP (nmol/cell)",0.689882866612914
"2879","Wil_BB66_03","Paenibacillus(2)",2,2092,"ATP (nmol/cell)",1.1302448233347
"2880","Wil_BB66_03","Paenibacillus(2)",2,2421,"ATP (nmol/cell)",0.425142237139739
"2881","Wil_BB66_03","Paenibacillus(2)",2,2694,"ATP (nmol/cell)",0.324585396665364
"2882","Wil_BB66_03","Paenibacillus(2)",2,3012,"ATP (nmol/cell)",0.376500602420811
"2883","Wil_BB66_03","Paenibacillus(2)",3,22,"ATP (nmol/cell)",2.70421008307554
"2884","Wil_BB66_03","Paenibacillus(2)",3,304,"ATP (nmol/cell)",0.63194443383155
"2886","Wil_BB66_03","Paenibacillus(2)",3,894,"ATP (nmol/cell)",1.01576994740692
"2887","Wil_BB66_03","Paenibacillus(2)",3,1231,"ATP (nmol/cell)",0.12762844496101
"2888","Wil_BB66_03","Paenibacillus(2)",3,1479,"ATP (nmol/cell)",0.119729581678559
"2889","Wil_BB66_03","Paenibacillus(2)",3,1794,"ATP (nmol/cell)",0.691822153947148
"2890","Wil_BB66_03","Paenibacillus(2)",3,2092,"ATP (nmol/cell)",0.825290766031893
"2891","Wil_BB66_03","Paenibacillus(2)",3,2421,"ATP (nmol/cell)",0.527307069642155
"2892","Wil_BB66_03","Paenibacillus(2)",3,2694,"ATP (nmol/cell)",0.384445047147529
"2893","Wil_BB66_03","Paenibacillus(2)",3,3012,"ATP (nmol/cell)",0.327736522736766
"2894","Wil_BB66_03","Paenibacillus(2)",4,22,"ATP (nmol/cell)",0.412866178753443
"2895","Wil_BB66_03","Paenibacillus(2)",4,304,"ATP (nmol/cell)",1.65565560741295
"2897","Wil_BB66_03","Paenibacillus(2)",4,894,"ATP (nmol/cell)",0.421463285656702
"2898","Wil_BB66_03","Paenibacillus(2)",4,1231,"ATP (nmol/cell)",0.181029905438692
"2899","Wil_BB66_03","Paenibacillus(2)",4,1479,"ATP (nmol/cell)",0.520398874158338
"2900","Wil_BB66_03","Paenibacillus(2)",4,1794,"ATP (nmol/cell)",0.8883178131834
"2901","Wil_BB66_03","Paenibacillus(2)",4,2092,"ATP (nmol/cell)",1.03224337443205
"2902","Wil_BB66_03","Paenibacillus(2)",4,2421,"ATP (nmol/cell)",0.435669405564993
"2903","Wil_BB66_03","Paenibacillus(2)",4,2694,"ATP (nmol/cell)",0.437987251098035
"2904","Wil_BB66_03","Paenibacillus(2)",4,3012,"ATP (nmol/cell)",0.563166139486557
"2906","Wil_SP04_02","Bacillus",1,304,"Log (cells/mL)",5.60205999132796
"2907","Wil_SP04_02","Bacillus",1,594,"Log (cells/mL)",7.70926996097583
"2908","Wil_SP04_02","Bacillus",1,894,"Log (cells/mL)",5.77815125038364
"2909","Wil_SP04_02","Bacillus",1,1231,"Log (cells/mL)",8.5641924606262
"2910","Wil_SP04_02","Bacillus",1,1479,"Log (cells/mL)",7.40483371661994
"2911","Wil_SP04_02","Bacillus",1,1794,"Log (cells/mL)",7.98944981766669
"2912","Wil_SP04_02","Bacillus",1,2092,"Log (cells/mL)",7.57749179983723
"2913","Wil_SP04_02","Bacillus",1,2421,"Log (cells/mL)",8.05690485133647
"2914","Wil_SP04_02","Bacillus",1,2694,"Log (cells/mL)",9.10687054447865
"2915","Wil_SP04_02","Bacillus",1,3012,"Log (cells/mL)",9.04781982781659
"2917","Wil_SP04_02","Bacillus",2,304,"Log (cells/mL)",5.60205999132796
"2918","Wil_SP04_02","Bacillus",2,594,"Log (cells/mL)",6.55630250076729
"2919","Wil_SP04_02","Bacillus",2,894,"Log (cells/mL)",8.17897694729317
"2920","Wil_SP04_02","Bacillus",2,1231,"Log (cells/mL)",8.57030938543588
"2921","Wil_SP04_02","Bacillus",2,1479,"Log (cells/mL)",8.49359744900053
"2922","Wil_SP04_02","Bacillus",2,1794,"Log (cells/mL)",8.43104194533588
"2923","Wil_SP04_02","Bacillus",2,2092,"Log (cells/mL)",8.53756725715268
"2924","Wil_SP04_02","Bacillus",2,2421,"Log (cells/mL)",8.43071988786328
"2925","Wil_SP04_02","Bacillus",2,2694,"Log (cells/mL)",8.21005084987514
"2926","Wil_SP04_02","Bacillus",2,3012,"Log (cells/mL)",8.30920417967041
"2927","Wil_SP04_02","Bacillus",3,22,"Log (cells/mL)",5.30102999566398
"2929","Wil_SP04_02","Bacillus",3,594,"Log (cells/mL)",5.77815125038364
"2930","Wil_SP04_02","Bacillus",3,894,"Log (cells/mL)",7.04139268515823
"2931","Wil_SP04_02","Bacillus",3,1231,"Log (cells/mL)",7.8561244442423
"2932","Wil_SP04_02","Bacillus",3,1479,"Log (cells/mL)",8.34202768808747
"2933","Wil_SP04_02","Bacillus",3,1794,"Log (cells/mL)",8.68609977199592
"2934","Wil_SP04_02","Bacillus",3,2092,"Log (cells/mL)",8.57818060962778
"2935","Wil_SP04_02","Bacillus",3,2421,"Log (cells/mL)",8.03019478535675
"2936","Wil_SP04_02","Bacillus",3,2694,"Log (cells/mL)",7.87621784059164
"2937","Wil_SP04_02","Bacillus",3,3012,"Log (cells/mL)",7.98407703390283
"2938","Wil_SP04_02","Bacillus",4,22,"Log (cells/mL)",5.77815125038364
"2939","Wil_SP04_02","Bacillus",4,304,"Log (cells/mL)",5.60205999132796
"2940","Wil_SP04_02","Bacillus",4,594,"Log (cells/mL)",5.30102999566398
"2942","Wil_SP04_02","Bacillus",4,1231,"Log (cells/mL)",6.6232492903979
"2943","Wil_SP04_02","Bacillus",4,1479,"Log (cells/mL)",7.08635983067475
"2944","Wil_SP04_02","Bacillus",4,1794,"Log (cells/mL)",7.32221929473392
"2945","Wil_SP04_02","Bacillus",4,2092,"Log (cells/mL)",7.36172783601759
"2946","Wil_SP04_02","Bacillus",4,2421,"Log (cells/mL)",7.32221929473392
"2947","Wil_SP04_02","Bacillus",4,2694,"Log (cells/mL)",7.26007138798508
"2948","Wil_SP04_02","Bacillus",4,3012,"Log (cells/mL)",7.29225607135648
"2949","Wil_SP04_02","Bacillus",1,52,"Absorbance (600nm)",0.105
"2950","Wil_SP04_02","Bacillus",1,333,"Absorbance (600nm)",0.093
"2951","Wil_SP04_02","Bacillus",1,622,"Absorbance (600nm)",0.099
"2952","Wil_SP04_02","Bacillus",1,921,"Absorbance (600nm)",0.172
"2953","Wil_SP04_02","Bacillus",1,1258,"Absorbance (600nm)",0.206
"2954","Wil_SP04_02","Bacillus",1,1507,"Absorbance (600nm)",0.223
"2955","Wil_SP04_02","Bacillus",1,1827,"Absorbance (600nm)",0.246
"2956","Wil_SP04_02","Bacillus",1,2120,"Absorbance (600nm)",0.246
"2957","Wil_SP04_02","Bacillus",1,2449,"Absorbance (600nm)",0.257
"2958","Wil_SP04_02","Bacillus",1,2722,"Absorbance (600nm)",0.305
"2959","Wil_SP04_02","Bacillus",1,3034,"Absorbance (600nm)",0.301
"2960","Wil_SP04_02","Bacillus",2,52,"Absorbance (600nm)",0.106
"2961","Wil_SP04_02","Bacillus",2,333,"Absorbance (600nm)",0.093
"2962","Wil_SP04_02","Bacillus",2,622,"Absorbance (600nm)",0.105
"2963","Wil_SP04_02","Bacillus",2,921,"Absorbance (600nm)",0.176
"2964","Wil_SP04_02","Bacillus",2,1258,"Absorbance (600nm)",0.208
"2965","Wil_SP04_02","Bacillus",2,1507,"Absorbance (600nm)",0.225
"2966","Wil_SP04_02","Bacillus",2,1827,"Absorbance (600nm)",0.257
"2967","Wil_SP04_02","Bacillus",2,2120,"Absorbance (600nm)",0.249
"2968","Wil_SP04_02","Bacillus",2,2449,"Absorbance (600nm)",0.268
"2969","Wil_SP04_02","Bacillus",2,2722,"Absorbance (600nm)",0.299
"2970","Wil_SP04_02","Bacillus",2,3034,"Absorbance (600nm)",0.293
"2971","Wil_SP04_02","Bacillus",3,52,"Absorbance (600nm)",0.107
"2972","Wil_SP04_02","Bacillus",3,333,"Absorbance (600nm)",0.092
"2973","Wil_SP04_02","Bacillus",3,622,"Absorbance (600nm)",0.118
"2974","Wil_SP04_02","Bacillus",3,921,"Absorbance (600nm)",0.185
"2975","Wil_SP04_02","Bacillus",3,1258,"Absorbance (600nm)",0.215
"2976","Wil_SP04_02","Bacillus",3,1507,"Absorbance (600nm)",0.23
"2977","Wil_SP04_02","Bacillus",3,1827,"Absorbance (600nm)",0.251
"2978","Wil_SP04_02","Bacillus",3,2120,"Absorbance (600nm)",0.25
"2979","Wil_SP04_02","Bacillus",3,2449,"Absorbance (600nm)",0.266
"2980","Wil_SP04_02","Bacillus",3,2722,"Absorbance (600nm)",0.302
"2981","Wil_SP04_02","Bacillus",3,3034,"Absorbance (600nm)",0.297
"2982","Wil_SP04_02","Bacillus",4,52,"Absorbance (600nm)",0.093
"2983","Wil_SP04_02","Bacillus",4,333,"Absorbance (600nm)",0.095
"2984","Wil_SP04_02","Bacillus",4,622,"Absorbance (600nm)",0.11
"2985","Wil_SP04_02","Bacillus",4,921,"Absorbance (600nm)",0.179
"2986","Wil_SP04_02","Bacillus",4,1258,"Absorbance (600nm)",0.205
"2987","Wil_SP04_02","Bacillus",4,1507,"Absorbance (600nm)",0.23
"2988","Wil_SP04_02","Bacillus",4,1827,"Absorbance (600nm)",0.248
"2989","Wil_SP04_02","Bacillus",4,2120,"Absorbance (600nm)",0.235
"2990","Wil_SP04_02","Bacillus",4,2449,"Absorbance (600nm)",0.257
"2991","Wil_SP04_02","Bacillus",4,2722,"Absorbance (600nm)",0.308
"2992","Wil_SP04_02","Bacillus",4,3034,"Absorbance (600nm)",0.273
"2993","Wil_SP04_02","Bacillus",1,22,"ATP (nmol/cell)",3.14639468084766
"2994","Wil_SP04_02","Bacillus",1,304,"ATP (nmol/cell)",0.4461727288502
"2995","Wil_SP04_02","Bacillus",1,594,"ATP (nmol/cell)",1.07415806074431
"2996","Wil_SP04_02","Bacillus",1,894,"ATP (nmol/cell)",13.3150814056043
"2997","Wil_SP04_02","Bacillus",1,1231,"ATP (nmol/cell)",1.92437500448922
"2998","Wil_SP04_02","Bacillus",1,1479,"ATP (nmol/cell)",6.52997955499277
"2999","Wil_SP04_02","Bacillus",1,1794,"ATP (nmol/cell)",2.41478456755544
"3000","Wil_SP04_02","Bacillus",1,2092,"ATP (nmol/cell)",0.576143918275289
"3001","Wil_SP04_02","Bacillus",1,2421,"ATP (nmol/cell)",0.631489102343663
"3002","Wil_SP04_02","Bacillus",1,2694,"ATP (nmol/cell)",0.181358256183322
"3003","Wil_SP04_02","Bacillus",1,3012,"ATP (nmol/cell)",0.270948263542252
"3006","Wil_SP04_02","Bacillus",2,594,"ATP (nmol/cell)",1.65815707985081
"3007","Wil_SP04_02","Bacillus",2,894,"ATP (nmol/cell)",36.0130727416331
"3008","Wil_SP04_02","Bacillus",2,1231,"ATP (nmol/cell)",2.24507892032758
"3009","Wil_SP04_02","Bacillus",2,1479,"ATP (nmol/cell)",3.55568338521161
